resolution,trial,step,observation,info_gain,pred_divergence,expected_accuracy,expected_Qs_entropy,inference_time_ms
2,3,51,"(362.5, 287.5, 3.2481324511568093)",0.0917495683440346,738.4239501953125,-0.5460828126333732,0.6165260154242175,88.10900000025867
2,3,54,"(362.5, 287.5, 3.2481324511568093)",0.0591609329161207,738.252197265625,-0.5544785428681537,0.7974867981658799,86.8399999999383
2,3,57,"(362.5, 287.5, 3.2481324511568093)",0.0934462250788566,738.4352416992188,-0.5460786519069863,0.6191974806011789,86.9447000004584
2,3,60,"(362.5, 287.5, 3.2481324511568093)",0.0565281955487997,738.20947265625,-0.5602104639432933,0.8767051952870435,85.24680000118678
2,3,63,"(362.5, 287.5, 3.2481324511568093)",0.0905064010991208,738.4027709960938,-0.5460829519738808,0.6165315422677657,88.48399999988033
2,3,66,"(362.5, 287.5, 3.2481324511568093)",0.0553695879087739,738.20263671875,-0.5602122529433029,0.8767340124313154,88.97300000171526
2,3,69,"(362.5, 287.5, 3.2481324511568093)",0.0908983836590279,738.3956298828125,-0.5460829618014218,0.6165317312814768,88.42120000190334
2,4,0,"(437.5, 412.5, 3.7158125367455015)",0.0450660457810351,734.93603515625,-1.2801502106436156,1.677099778674697,85.83859999998822
2,4,3,"(437.5, 362.5, 3.0693002026442198)",0.0774671912372436,737.0048828125,-0.4603598008232608,0.5395528410037076,86.11709999968298
2,4,6,"(437.5, 312.5, 2.3288409680820936)",0.6368024671250495,736.2737426757812,-0.7056900217487893,1.7754388971578683,87.3862000007648
2,4,9,"(437.5, 287.5, 1.9802988879790537)",0.0143436294072271,735.402099609375,-0.5492254620688013,1.308204277737178,85.33140000145067
2,4,12,"(412.5, 312.5, 2.8190600723806885)",0.0833176933469594,736.8046264648438,-0.6969906895119451,0.9401882989022312,89.77519999825745
2,4,15,"(387.5, 287.5, 2.795360823982221)",0.0397593247852448,737.4218139648438,-0.5753453120149759,0.9830850518939755,88.63769999879878
2,4,18,"(362.5, 312.5, 3.972924796908688)",0.2839985907130541,738.8411254882812,-0.7449692825282309,0.9932260581410438,109.84199999802512
2,4,21,"(387.5, 287.5, 2.795360823982221)",0.0393495022040455,737.5148315429688,-0.5646785509185452,0.7403613336858748,85.61850000114646
2,4,24,"(387.5, 287.5, 2.795360823982221)",0.0413918191870621,737.5372314453125,-0.566167270148831,0.7925614298525182,86.88880000045174
2,4,27,"(387.5, 287.5, 2.795360823982221)",0.0454200239058491,737.5413818359375,-0.5661940395350388,0.7934385836927047,87.18370000133291
2,4,30,"(362.5, 312.5, 3.972924796908688)",0.298143169099241,738.9174194335938,-0.7443835805267559,1.0035487355953234,112.35019999730866
2,4,33,"(362.5, 262.5, 2.6317000424023482)",0.0184398238130603,737.9270629882812,-0.4558868268490956,1.0158269504474875,88.94960000179708
2,4,36,"(362.5, 312.5, 3.972924796908688)",0.1069881631730771,738.7049560546875,-0.7569276330828429,0.5234916381298405,88.58219999819994
2,4,39,"(362.5, 262.5, 2.6317000424023482)",0.0196156508131137,737.9310913085938,-0.4559048738579658,1.0170782511330287,86.31229999809875
2,4,42,"(362.5, 312.5, 3.972924796908688)",0.1087298064070397,738.7186279296875,-0.7569280242976207,0.5234330989900082,86.99060000071768
2,4,45,"(362.5, 262.5, 2.6317000424023482)",0.0191326868029099,737.9115600585938,-0.4559049010812895,1.01707852648368,86.00519999890821
2,4,48,"(362.5, 312.5, 3.972924796908688)",0.1076833596931067,738.676513671875,-0.7569280242976207,0.5234331028034491,84.63040000060573
2,4,51,"(362.5, 287.5, 3.2481324511568093)",0.0697199720786362,738.32861328125,-0.5480177199268683,0.662893259347236,89.95669999785605
2,4,54,"(362.5, 287.5, 3.2481324511568093)",0.0940026694766772,738.3525390625,-0.5460472069330474,0.6188347424128299,87.12750000267988
2,4,57,"(387.5, 312.5, 3.371997408476144)",0.1850118702128269,737.8131713867188,-0.7373156527329371,0.8343123888174875,87.07199999844306
2,4,60,"(362.5, 287.5, 3.2481324511568093)",0.0652266517917452,738.2824096679688,-0.5517434473922792,0.7514691785985677,84.95539999785251
2,4,63,"(337.5, 312.5, 4.592532186196013)",0.3229750928651345,738.8865966796875,-0.6351238059184257,1.4525451461553165,124.30650000169408
2,4,66,"(337.5, 262.5, 2.964249814698708)",0.0300648685552878,738.766845703125,-0.4271381110903128,0.827546325565803,85.75869999913266
2,4,69,"(337.5, 312.5, 4.592532186196013)",0.1551432787168856,739.7018432617188,-0.7117706301440172,0.7280263471641673,99.26030000133323
2,5,0,"(437.5, 412.5, 3.7158125367455015)",0.0440778470781376,734.9397583007812,-1.2801502106436158,1.6770997737333668,85.40549999815994
2,5,3,"(437.5, 362.5, 3.0693002026442198)",0.0783582230615449,736.9493408203125,-0.4603598008232608,0.5395528572504429,86.28699999826495
2,5,6,"(437.5, 312.5, 2.3288409680820936)",0.6406857323998116,736.2371215820312,-0.7056900217487893,1.7754388998856916,86.27210000122432
2,5,9,"(437.5, 287.5, 1.9802988879790537)",0.0166346196000146,735.39892578125,-0.5492254620688012,1.308204249279015,83.18009999857168
2,5,12,"(437.5, 287.5, 1.9802988879790537)",0.0163190550618702,735.4070434570312,-0.5473660974482769,1.279349204143308,83.55560000200057
2,5,15,"(412.5, 312.5, 2.8190600723806885)",0.205375988679151,736.9362182617188,-0.6955920816753784,1.11785369349648,86.42699999836623
2,5,18,"(412.5, 312.5, 2.8190600723806885)",0.1420956279937157,736.8567504882812,-0.6927760822456805,0.969290507376126,86.98269999877084
2,5,21,"(412.5, 312.5, 2.8190600723806885)",0.1346333704807827,736.8531494140625,-0.6927400110201741,0.9672740605336028,87.10680000149296
2,5,24,"(387.5, 287.5, 2.795360823982221)",0.0370682408009596,737.4542236328125,-0.5752575590570713,0.9816623969574,87.91810000184341
2,5,27,"(387.5, 312.5, 3.371997408476144)",0.5485379852813639,738.3848266601562,-0.7250038889606694,1.457570621991937,86.65210000253865
2,5,30,"(387.5, 312.5, 3.371997408476144)",0.3108750460927827,738.158935546875,-0.734715460357207,1.0393224382868276,84.33380000133184
2,5,33,"(387.5, 287.5, 2.795360823982221)",0.0370166660160886,737.4940185546875,-0.5694829351788684,0.8676307838456411,85.63849999700324
2,5,36,"(362.5, 312.5, 3.972924796908688)",0.294550691282091,738.904052734375,-0.7447631349509399,0.9967075529011707,109.56079999959913
2,5,39,"(362.5, 262.5, 2.6317000424023482)",0.0191949606688957,737.9379272460938,-0.455887231186959,1.015854258581843,88.65309999964666
2,5,42,"(362.5, 312.5, 3.972924796908688)",0.1013697560621577,738.6849975585938,-0.7569276339188713,0.5234913086367071,88.61400000023423
2,5,45,"(362.5, 262.5, 2.6317000424023482)",0.0190892963879812,737.9260864257812,-0.4559048738579658,1.0170782432351653,86.0108000015316
2,5,48,"(362.5, 312.5, 3.972924796908688)",0.1065605637897096,738.719482421875,-0.756928024297621,0.5234330901119176,85.66489999793703
2,5,51,"(362.5, 262.5, 2.6317000424023482)",0.0186239044169418,737.931884765625,-0.4559049010812896,1.0170785301402658,86.05360000001383
2,5,54,"(362.5, 312.5, 3.972924796908688)",0.1089970334866475,738.7066040039062,-0.7569280242976208,0.5234331223908606,87.99720000024536
2,5,57,"(362.5, 262.5, 2.6317000424023482)",0.0187329180995535,737.9382934570312,-0.4559049010812895,1.0170785221781629,87.11989999937941
2,5,60,"(362.5, 312.5, 3.972924796908688)",0.1073364179738687,738.7085571289062,-0.756928024297621,0.5234331187436762,87.41159999772208
2,5,63,"(362.5, 262.5, 2.6317000424023482)",0.019276903072458,737.9259643554688,-0.4559049010812895,1.01707852576122,84.7408000008727
2,5,66,"(362.5, 312.5, 3.972924796908688)",0.1025474415814202,738.7504272460938,-0.7569280242976207,0.5234331078243942,86.61479999864241
2,5,69,"(362.5, 262.5, 2.6317000424023482)",0.0188085620764504,737.936767578125,-0.4559049010812896,1.017078526608637,86.31009999953676
2,6,0,"(437.5, 412.5, 3.7158125367455015)",0.0441334050054222,734.9443359375,-1.2801502106436156,1.677099778200005,89.28349999769125
2,6,3,"(437.5, 362.5, 3.0693002026442198)",0.0799791350545005,736.9283447265625,-0.4603598008232608,0.5395528419006407,88.35810000164201
2,6,6,"(437.5, 312.5, 2.3288409680820936)",0.6385516654342688,736.2861328125,-0.7056900217487891,1.7754389777895865,90.817700001935
2,6,9,"(437.5, 262.5, 1.6629239389874948)",0.0033141899216787,735.3732299804688,-0.4791660861951352,1.4280549721006872,87.5330999988364
2,6,12,"(437.5, 312.5, 2.3288409680820936)",0.0335818948657567,735.4422607421875,-0.6498967610559037,1.16651683870492,85.85459999812883
2,6,15,"(412.5, 287.5, 2.3680192003946603)",0.0299888912852778,736.6826782226562,-0.5633518875177849,1.0454875463573403,87.30759999889415
2,6,18,"(412.5, 312.5, 2.8190600723806885)",0.2379956852757166,737.0530395507812,-0.6921577277443203,1.102170639168131,87.9346000001533
2,6,21,"(412.5, 312.5, 2.8190600723806885)",0.1417790781847969,736.8836059570312,-0.6927072483049768,0.9685187648502942,88.2579999997688
2,6,24,"(387.5, 287.5, 2.795360823982221)",0.039941867676562,737.4579467773438,-0.5752565919721344,0.981647158188906,89.60920000026817
2,6,27,"(387.5, 312.5, 3.371997408476144)",0.5518029361058301,738.441650390625,-0.7250038278603882,1.4575725734596163,91.28920000148356
2,6,30,"(387.5, 312.5, 3.371997408476144)",0.3075094289416557,738.1112670898438,-0.734715460357207,1.039322442966517,84.73180000146385
2,6,33,"(387.5, 312.5, 3.371997408476144)",0.3048524844489412,738.0879516601562,-0.7347807672493234,1.0349553026234375,84.91940000021714
2,6,36,"(387.5, 262.5, 2.2927863351327353)",0.0111740824320664,737.27490234375,-0.476568311087312,1.2064604665627494,86.63339999839081
2,6,39,"(387.5, 312.5, 3.371997408476144)",0.066226436653287,737.7191772460938,-0.7396103964928955,0.6132342973740391,86.63679999881424
2,6,42,"(362.5, 287.5, 3.2481324511568093)",0.1236832348333773,738.43798828125,-0.5458721188627831,0.6435528731945876,91.516499996942
2,6,45,"(362.5, 312.5, 3.972924796908688)",0.3602394784287871,738.9038696289062,-0.7331075042033369,1.1640726549326492,127.74200000058045
2,6,48,"(362.5, 262.5, 2.6317000424023482)",0.0192133706238566,737.918212890625,-0.4558771199890949,1.015151909023895,86.48949999769684
2,6,51,"(362.5, 312.5, 3.972924796908688)",0.1024769187938458,738.7329711914062,-0.7569275455180471,0.5235000926369708,85.87749999787775
2,6,54,"(362.5, 287.5, 3.2481324511568093)",0.0735273522159374,738.344482421875,-0.5480176984905433,0.6628932786941173,87.01809999911347
2,6,57,"(337.5, 312.5, 4.592532186196013)",0.3285887551402737,738.9011840820312,-0.6337357091526344,1.4573904966571267,122.71489999693586
2,6,60,"(337.5, 262.5, 2.964249814698708)",0.029730569795542,738.7764892578125,-0.4271377867759237,0.8275090017965254,88.65259999947739
2,6,63,"(337.5, 312.5, 4.592532186196013)",0.1483363116080754,739.80224609375,-0.711770592087144,0.7280273330550198,101.65589999814983
2,6,66,"(337.5, 262.5, 2.964249814698708)",0.0309018538367574,738.7579345703125,-0.4271508696145804,0.82899267088982,88.00930000143126
2,6,69,"(337.5, 312.5, 4.592532186196013)",0.1487508354742413,739.734619140625,-0.7117743107323227,0.7279139354548223,99.11410000131582
2,7,0,"(437.5, 412.5, 3.7158125367455015)",0.0448221903659029,734.9541015625,-1.2801502106436156,1.6770997723116292,87.1326999986195
2,7,3,"(437.5, 362.5, 3.0693002026442198)",0.078623511862861,736.9517822265625,-0.4603598008232606,0.5395528440669148,87.27369999905932
2,7,6,"(437.5, 312.5, 2.3288409680820936)",0.6314565555497138,736.2896118164062,-0.7056900217487893,1.7754388796949254,89.2493999999715
2,7,9,"(412.5, 287.5, 2.3680192003946603)",0.0234241781350858,736.649169921875,-0.5728533748715229,1.2057586785695285,88.55690000200411
2,7,12,"(387.5, 312.5, 3.371997408476144)",0.1451626334909333,737.7334594726562,-0.7387167610525956,0.772255156321528,89.59300000060466
2,7,15,"(362.5, 287.5, 3.2481324511568093)",0.0694554998471609,738.2921752929688,-0.5517772760279641,0.7520963688344392,88.33809999850928
2,7,18,"(362.5, 287.5, 3.2481324511568093)",0.0926827330563521,738.4091186523438,-0.5460697405930782,0.6193978503725035,85.28079999814508
2,7,21,"(387.5, 312.5, 3.371997408476144)",0.182522752177206,737.8652954101562,-0.737316451869822,0.8342910607870601,88.22070000314852
2,7,24,"(362.5, 287.5, 3.2481324511568093)",0.0667562000841915,738.278076171875,-0.5517434640160819,0.7514697359617524,86.27100000012433
2,7,27,"(362.5, 287.5, 3.2481324511568093)",0.0894776952774511,738.4290771484375,-0.5460695981357657,0.619397870075074,85.22570000059204
2,7,30,"(362.5, 287.5, 3.2481324511568093)",0.0567357837433318,738.1566772460938,-0.5602092727712601,0.8766859395332997,87.02339999945252
2,7,33,"(362.5, 287.5, 3.2481324511568093)",0.0913663076817195,738.36181640625,-0.5460829422257779,0.6165314233888401,87.86109999709879
2,7,36,"(362.5, 287.5, 3.2481324511568093)",0.0557641515222146,738.1957397460938,-0.5602122529433029,0.8767340163281511,85.09410000260687
2,7,39,"(362.5, 287.5, 3.2481324511568093)",0.0877278946949134,738.380859375,-0.5460829618014218,0.6165317508594172,87.20309999989695
2,7,42,"(362.5, 287.5, 3.2481324511568093)",0.0544009149438519,738.2041625976562,-0.5602122562716925,0.8767340757584391,88.20620000187773
2,7,45,"(362.5, 287.5, 3.2481324511568093)",0.0972077664168325,738.4080810546875,-0.5460829618014217,0.6165317174789209,89.92289999878267
2,7,48,"(362.5, 287.5, 3.2481324511568093)",0.0969554670284137,738.390380859375,-0.5460268562937224,0.6184397734341479,88.64810000159196
2,7,51,"(362.5, 312.5, 3.972924796908688)",0.3566147548638105,738.9892578125,-0.7336323562832717,1.157863076460891,121.2310000009893
2,7,54,"(362.5, 262.5, 2.6317000424023482)",0.0189679108899353,737.927978515625,-0.4558774469169077,1.0151732982200232,84.96910000030766
2,7,57,"(362.5, 312.5, 3.972924796908688)",0.104226895895729,738.709716796875,-0.7569275447756489,0.5234998135101107,83.64219999930356
2,7,60,"(362.5, 287.5, 3.2481324511568093)",0.0733567937547784,738.314208984375,-0.5480176984905433,0.6628932686406603,88.97419999993872
2,7,63,"(337.5, 287.5, 3.7025046815464644)",0.1282409953797307,739.3566284179688,-0.5018486090151413,0.725106946683863,85.51409999927273
2,7,66,"(337.5, 287.5, 3.7025046815464644)",0.0848004290328774,739.226806640625,-0.5071759165883342,0.7248643216164004,91.43569999650936
2,7,69,"(337.5, 287.5, 3.7025046815464644)",0.2348999931311713,739.8140869140625,-0.5032574617296696,0.7619189513149929,91.8509000002814
2,8,0,"(437.5, 412.5, 3.7158125367455015)",0.0453033083020594,734.9218139648438,-1.2801502106436156,1.677099774051376,87.49530000204686
2,8,3,"(437.5, 362.5, 3.0693002026442198)",0.0788198106688918,736.9313354492188,-0.4603598008232608,0.5395528503040727,87.4325000004319
2,8,6,"(437.5, 312.5, 2.3288409680820936)",0.6421523347740874,736.2906494140625,-0.7056900217487893,1.7754388782236803,87.09919999819249
2,8,9,"(437.5, 287.5, 1.9802988879790537)",0.0162733707732292,735.4083862304688,-0.5492254620688013,1.3082042687259117,86.05180000085966
