resolution,trial,step,observation,info_gain,pred_divergence,expected_accuracy,expected_Qs_entropy,inference_time_ms
10,2,12,"(337.5, 312.5, 4.592532186196013)",0.47917898817730115,738.5699462890625,-0.2113190959934056,1.9775694528357937,247.11050000041723
10,2,13,"(312.5, 312.5, 5.183930710700896)",0.5978190064241633,0.0,-0.43071485249078645,1.9085869043558261,572.6654000027338
10,2,14,"(312.5, 337.5, 6.4720487778634865)",0.0837435722350954,0.0,-0.6523156130050012,1.513965675447692,605.6769999995595
10,2,15,"(312.5, 337.5, 6.4720487778634865)",0.6340431780650442,740.1700439453125,-0.21804491133084594,1.7293911976560055,248.66409999958705
10,2,16,"(312.5, 362.5, 7.999359988870806)",0.7069530977660607,0.0,-0.43134143867429575,1.364113255329252,563.1427999978769
10,2,17,"(312.5, 387.5, 9.73254467824523)",0.06624509394168568,0.0,-0.6338204831030535,0.8320893153315237,612.2130999974615
10,2,18,"(312.5, 387.5, 9.73254467824523)",0.6598961544634736,748.8155517578125,-0.21450097164300577,0.9776466888224625,244.90619999778573
10,2,19,"(312.5, 412.5, 11.543004562335339)",0.959096391765214,0.0,-0.46465714881011844,0.7139683071304215,563.141499998892
10,2,20,"(287.5, 412.5, 13.851283065501828)",0.1463844577471403,0.0,-0.7894739872298684,0.5755603194985622,659.026500001346
10,2,21,"(287.5, 412.5, 13.851283065501828)",0.7954847187539078,759.5424194335938,-0.2369389123318326,0.6288869493585216,247.3003000013705
10,2,22,"(262.5, 412.5, 15.847883528411389)",1.1447601024015253,0.0,-0.5318442919329289,0.6409405068293582,528.9383999988786
10,2,23,"(262.5, 437.5, 19.691492564685472)",0.026335254311599613,0.0,-0.7861160389957028,0.22714597336831263,766.8640999982017
10,2,24,"(262.5, 437.5, 19.691492564685472)",0.2731369760499427,796.8417358398438,-0.2084319756215288,0.16344121287200303,250.52080000023125
10,3,0,"(437.5, 412.5, 3.7158125367455015)",0.6464928796137923,736.1736450195312,-0.23874200887304217,2.2700990372411134,246.15479999920353
10,3,1,"(437.5, 387.5, 3.41874755045311)",0.4192027945005865,0.0,-0.43386385477416145,1.8415153612242834,564.5718000014313
10,3,2,"(437.5, 362.5, 3.0693002026442198)",0.0503637144963043,0.0,-0.6473632765335646,1.6781647407472868,596.780599997146
10,3,3,"(437.5, 362.5, 3.0693002026442198)",0.3708166457394438,736.575927734375,-0.2088097352169916,2.010114585854809,247.79259999922942
10,3,4,"(437.5, 337.5, 2.697731893066704)",0.42789046455802016,0.0,-0.4280998817514189,2.043684493411171,578.3116999991762
10,3,5,"(412.5, 337.5, 3.3073470145874904)",0.051091169317607765,0.0,-0.6407066906439164,1.90274167635845,602.2800999999163
10,3,6,"(412.5, 337.5, 3.3073470145874904)",0.37606926994163514,737.578125,-0.2098281021146999,2.078568911567248,246.37330000041402
10,3,7,"(387.5, 337.5, 4.012520353342856)",0.46481273522400335,0.0,-0.42399295193053405,1.8831191035649029,569.7301000000152
10,3,8,"(362.5, 337.5, 4.801447242030367)",0.057560602823913114,0.0,-0.6330835215306941,1.6343028236750425,593.8275999978941
10,3,9,"(362.5, 337.5, 4.801447242030367)",0.4424325289417985,739.2631225585938,-0.21103444927671236,1.7907348741423648,250.33409999741707
10,3,10,"(362.5, 312.5, 3.972924796908688)",0.42523540942944554,0.0,-0.43092779273459114,1.782971638659803,569.2823000026692
10,3,11,"(362.5, 287.5, 3.2481324511568093)",0.054060935974109735,0.0,-0.6402495085936776,1.5240337750539723,605.122000000847
10,3,12,"(362.5, 287.5, 3.2481324511568093)",0.38572603150811663,737.7380981445312,-0.21001873359775078,2.0115240638144534,249.3359000000055
10,3,13,"(362.5, 262.5, 2.6317000424023482)",0.37164977559802803,0.0,-0.42170315413131493,2.1446856695488306,592.4468000011984
10,3,14,"(362.5, 237.5, 2.1176379791076854)",0.04088979959486234,0.0,-0.6335316286505592,2.0289259287543446,596.5455000005022
10,3,15,"(362.5, 237.5, 2.1176379791076854)",0.28002841673152296,737.239013671875,-0.2072647299439338,2.329771613762941,247.1205000001646
10,3,16,"(362.5, 212.5, 1.6949517469263145)",0.27660364602576065,0.0,-0.4163377010460919,2.337939426531755,568.9769000018714
10,3,17,"(337.5, 212.5, 1.8733097780882446)",0.03556092331806777,0.0,-0.6206010880523056,2.254122724087564,597.0737999996345
10,3,18,"(337.5, 212.5, 1.8733097780882446)",0.2286628191014463,737.2259521484375,-0.20447211255327954,2.3759432950939976,249.38679999831947
10,3,19,"(337.5, 237.5, 2.3610390308062064)",0.3328195572732355,0.0,-0.4159758252931096,2.330967767210395,567.2661999997217
10,3,20,"(337.5, 262.5, 2.964249814698708)",0.05403176943464058,0.0,-0.6286659085764006,2.162128290655057,596.9322999990254
10,3,21,"(337.5, 262.5, 2.964249814698708)",0.35174722478058207,737.5018920898438,-0.2125261052631917,2.317382522841148,247.31210000027204
10,3,22,"(337.5, 287.5, 3.7025046815464644)",0.504521834095732,0.0,-0.4238203547192845,2.1333962471222696,565.9363999984635
10,3,23,"(337.5, 312.5, 4.592532186196013)",0.08205389479795672,0.0,-0.6405869051213913,1.7509424585592102,596.8532000006235
10,3,24,"(337.5, 312.5, 4.592532186196013)",0.5378693135726605,738.7905883789062,-0.21864430664876855,1.9104702274378442,248.06080000053043
10,3,25,"(337.5, 337.5, 5.641752186721501)",0.6101143799775721,0.0,-0.42455129284109894,1.6277903739154156,570.234700000583
10,3,26,"(337.5, 362.5, 6.836404624384365)",0.06852110226947865,0.0,-0.6355001473063314,1.2084989356761606,597.8216000003158
10,3,27,"(337.5, 362.5, 6.836404624384365)",0.6235605990793555,741.3807983398438,-0.21424947675563366,1.417067007864101,247.11929999830318
10,3,28,"(362.5, 362.5, 5.709929773131825)",0.7200490534424715,0.0,-0.4670276775042248,1.53293840537573,566.7548000019451
10,3,29,"(387.5, 362.5, 4.6920389042223976)",0.05119460324445406,0.0,-0.6338896492714408,1.1101013707524683,595.014300000912
10,3,30,"(387.5, 362.5, 4.6920389042223976)",0.40771853518866874,739.6900634765625,-0.2072730715284563,1.549371589581221,249.29619999966235
10,3,31,"(387.5, 337.5, 4.012520353342856)",0.5693206817937855,0.0,-0.4466714455380922,1.6868463952276447,605.1388000014413
10,3,32,"(387.5, 312.5, 3.371997408476144)",0.05367892483869435,0.0,-0.6639870083055013,1.435238231302474,738.9406000002054
10,3,33,"(387.5, 312.5, 3.371997408476144)",0.36837550212798265,738.32421875,-0.2073885670448302,1.8881390460193133,246.9559000019217
10,3,34,"(387.5, 287.5, 2.795360823982221)",0.3977268832680819,0.0,-0.4239482492565148,2.017904559076078,609.317700000247
10,3,35,"(387.5, 262.5, 2.2927863351327353)",0.0505248854557543,0.0,-0.6444529609123784,1.957292742799841,731.6879999998491
10,3,36,"(387.5, 262.5, 2.2927863351327353)",0.31265096686318855,737.2734375,-0.20891936577159162,2.307406082990405,249.1485000027751
10,3,37,"(387.5, 237.5, 1.86489266876442)",0.33684865541901265,0.0,-0.42215361179604904,2.3288284196195237,570.8659000010812
10,3,38,"(387.5, 212.5, 1.5068207512166414)",0.03286013503869314,0.0,-0.6277592744397553,2.221716790783057,642.8444999983185
10,3,39,"(387.5, 212.5, 1.5068207512166414)",0.20878813296237905,736.9265747070312,-0.2056080422683516,2.418178915568899,247.93169999975362
10,3,40,"(362.5, 212.5, 1.6949517469263145)",0.2575189874033951,0.0,-0.41395483569939173,2.394579427762443,571.8745000012859
10,3,41,"(362.5, 237.5, 2.1176379791076854)",0.048170228799151116,0.0,-0.6230706673038543,2.2979997280599846,595.6539999970119
10,3,42,"(362.5, 237.5, 2.1176379791076854)",0.27224980413960487,737.2205200195312,-0.21003510271867457,2.392491543596652,249.57530000028783
10,3,43,"(362.5, 262.5, 2.6317000424023482)",0.38921542732130426,0.0,-0.4236884154165813,2.316824918342532,570.6121000002895
10,3,44,"(362.5, 287.5, 3.2481324511568093)",0.06871326764425598,0.0,-0.6423303124018233,2.079475579695708,602.002799998445
10,3,45,"(362.5, 287.5, 3.2481324511568093)",0.42165722789056603,737.6452026367188,-0.21879429684672372,2.2177971800582577,247.24309999874095
10,3,46,"(362.5, 312.5, 3.972924796908688)",0.6131447303429036,0.0,-0.43603552317573674,1.9932162308550818,567.4875000004249
10,3,47,"(362.5, 337.5, 4.801447242030367)",0.0631562868754146,0.0,-0.6399126335908202,1.508091755717519,600.4299000014726
10,3,48,"(362.5, 337.5, 4.801447242030367)",0.478037408569416,739.021240234375,-0.21281957982011812,1.6800049300720457,249.77399999988847
10,3,49,"(362.5, 362.5, 5.709929773131825)",0.713356933360551,0.0,-0.4414350499809373,1.4206581323381817,566.9752000030712
10,3,50,"(362.5, 387.5, 6.644563227708976)",0.07694412767885384,0.0,-0.6453754486001811,0.8714079289139829,613.2397999972454
10,3,51,"(362.5, 387.5, 6.644563227708976)",0.6238718302591457,740.8778686523438,-0.21659869874347204,1.2058286117213712,251.5042999984871
10,3,52,"(337.5, 387.5, 8.122025837780313)",0.7407689363916174,0.0,-0.4326429517095485,1.1066953954790009,575.4010000018752
10,3,53,"(312.5, 387.5, 9.73254467824523)",0.06654891868431524,0.0,-0.6234740850596271,0.7361536069594278,603.5618000023533
10,3,54,"(312.5, 387.5, 9.73254467824523)",0.6434717994509251,748.974853515625,-0.21364586035652305,0.9708628441089762,248.83670000053826
10,3,55,"(287.5, 387.5, 11.306348749090457)",1.1439388456584185,0.0,-0.48691332635551743,0.8815555649250164,570.0092000006407
10,3,56,"(287.5, 412.5, 13.851283065501828)",0.1402815779050111,0.0,-0.7811978587699049,0.4219436854634549,617.1786000013526
10,3,57,"(287.5, 412.5, 13.851283065501828)",0.8077202470810347,758.6724243164062,-0.24130035974217706,0.6294318382339331,249.38320000001113
10,3,58,"(287.5, 437.5, 16.365669713099226)",0.8602247899039304,0.0,-0.5031043259233301,0.39873712527880895,548.8804999986314
10,3,59,"(312.5, 437.5, 13.134116007120344)",0.005173458407333822,0.0,-0.8301035210053774,0.19915033753888886,762.9360999999335
10,3,60,"(312.5, 437.5, 13.134116007120344)",0.20442649610683852,775.3018798828125,-0.22628848932310425,0.27704387972642586,249.95940000007977
10,3,61,"(312.5, 412.5, 11.543004562335339)",0.5852737021643385,0.0,-0.46663431708866765,0.384811582092206,574.5858000009321
10,3,62,"(287.5, 412.5, 13.851283065501828)",0.16173845529558908,0.0,-0.7747237150840809,0.4641887512837224,690.5455000014626
10,3,63,"(287.5, 412.5, 13.851283065501828)",0.8722173081064286,759.8388671875,-0.2407047504912137,0.715701232438331,249.4360000018787
10,3,64,"(262.5, 412.5, 15.847883528411389)",1.197147285564028,0.0,-0.5461694731616565,0.6121688575945071,535.0254000004497
10,3,65,"(262.5, 437.5, 19.691492564685472)",0.02910973131660046,0.0,-0.7810422964695595,0.23944283813351555,765.6198000004224
10,3,66,"(262.5, 437.5, 19.691492564685472)",0.28619708351426015,791.37646484375,-0.20849592479962917,0.16644759205129814,250.8162000012817
10,4,0,"(437.5, 412.5, 3.7158125367455015)",0.6382953665288795,736.1738891601562,-0.23874200887304217,2.2700990103731438,249.97539999822038
10,4,1,"(412.5, 412.5, 4.71743372998353)",0.402041731318778,0.0,-0.42283098216227505,1.645724366133168,571.9882000012149
10,4,2,"(387.5, 412.5, 5.968521653217249)",0.05539718270302549,0.0,-0.6389186532226049,1.3748276287572512,604.0439999997034
10,4,3,"(387.5, 412.5, 5.968521653217249)",0.4365467220908592,740.5653076171875,-0.2141221712184647,1.418946151420916,250.04070000068168
10,4,4,"(362.5, 412.5, 7.512358105982148)",0.42427468024736176,0.0,-0.4148767263058234,1.1733646460563376,561.8300999994972
10,4,5,"(337.5, 412.5, 9.377700043801939)",0.05229399104913659,0.0,-0.6154511908701789,0.8301635826837896,622.4282000002859
10,4,6,"(337.5, 412.5, 9.377700043801939)",0.45362063507290806,751.5945434570312,-0.20410216100480355,0.9224141815077547,247.6066000017454
10,4,7,"(337.5, 387.5, 8.122025837780313)",0.8522717860188194,0.0,-0.465425282055828,1.0405408740951558,570.557999999437
10,4,8,"(312.5, 387.5, 9.73254467824523)",0.10319861769673565,0.0,-0.7078584355602467,0.9691330157303796,775.2925999993749
10,4,9,"(312.5, 387.5, 9.73254467824523)",0.7626791924915293,745.474853515625,-0.21895636785184194,1.1784622377723706,249.5178000026499
10,4,10,"(287.5, 387.5, 11.306348749090457)",1.149213244434666,0.0,-0.4874183713807774,0.895967948442997,570.533099999011
10,4,11,"(287.5, 412.5, 13.851283065501828)",0.1349758108456869,0.0,-0.7813537954328325,0.4144258334448386,615.9195000000182
10,4,12,"(287.5, 412.5, 13.851283065501828)",0.8051036966367004,760.7389526367188,-0.24143887125811203,0.6297304047102648,249.3925999988278
10,4,13,"(287.5, 437.5, 16.365669713099226)",0.8615331517374977,0.0,-0.5031152323415633,0.3990349584766463,537.6051000021107
10,4,14,"(287.5, 462.5, 17.977012825427398)",0.14812457561497702,0.0,-0.9685634706432527,0.20442997308427663,670.7004999989294
10,4,15,"(287.5, 462.5, 17.977012825427398)",1.0169093075621147,765.1082763671875,-0.4567645672836114,0.5107585032005265,316.4242999991984
10,4,16,"(312.5, 462.5, 14.033224262378283)",0.02688801588345228,0.0,-0.779998440837801,0.018152549212399553,567.7271999993536
10,4,17,"(287.5, 462.5, 17.977012825427398)",4.374645284767481e-07,0.0,-1.2193719306535553,0.001388992192724368,620.4502999971737
10,4,18,"(287.5, 462.5, 17.977012825427398)",0.2660844794353413,786.3052978515625,-0.43944739351562156,0.16942160137595202,248.69949999992969
10,5,0,"(437.5, 412.5, 3.7158125367455015)",0.6522209910278051,736.258056640625,-0.2387420088730422,2.2700990318461356,249.4319999968866
10,5,1,"(412.5, 412.5, 4.71743372998353)",0.38476670280116715,0.0,-0.42283098216227505,1.6457243661331684,571.872100001201
10,5,2,"(387.5, 412.5, 5.968521653217249)",0.05378594994546156,0.0,-0.6389186532226049,1.374827628757251,600.472100002662
10,5,3,"(387.5, 412.5, 5.968521653217249)",0.4313447705035935,740.4299926757812,-0.21412217121846472,1.4189461752395596,250.43690000165952
10,5,4,"(362.5, 412.5, 7.512358105982148)",0.4236147338721047,0.0,-0.4148767263058234,1.1733646460563376,559.5012999983737
10,5,5,"(362.5, 387.5, 6.644563227708976)",0.05406420926251965,0.0,-0.6306896283994582,0.8945486795160477,641.7669999973441
10,5,6,"(362.5, 387.5, 6.644563227708976)",0.5385392850653292,742.360107421875,-0.21768886257280826,1.2990795006998257,246.57480000314536
10,5,7,"(337.5, 387.5, 8.122025837780313)",0.655259059840452,0.0,-0.42643624678164216,1.1509560363542368,569.4315000000643
10,5,8,"(312.5, 387.5, 9.73254467824523)",0.0558880319198111,0.0,-0.6223559453018632,0.7333748585106299,598.8240000006044
10,5,9,"(312.5, 387.5, 9.73254467824523)",0.6430874767171539,748.8294067382812,-0.21327360966086523,0.971104058102237,248.18930000037653
10,5,10,"(287.5, 387.5, 11.306348749090457)",1.139580633428287,0.0,-0.4870047051153137,0.8834266910072338,566.0482999992382
10,5,11,"(287.5, 412.5, 13.851283065501828)",0.1393418908119002,0.0,-0.781115371391319,0.4219937401899062,618.9889000015683
10,5,12,"(287.5, 412.5, 13.851283065501828)",0.803210107983834,759.8997192382812,-0.24127646450289408,0.6293101151916258,247.22820000170032
10,5,13,"(287.5, 437.5, 16.365669713099226)",0.8637718069070965,0.0,-0.5031022833537996,0.3987073516760822,532.4323000022559
10,5,14,"(262.5, 437.5, 19.691492564685472)",0.009370103478452747,0.0,-0.8139100438902729,0.14198075349318792,753.7905999997747
10,5,15,"(262.5, 437.5, 19.691492564685472)",0.2959631322739355,785.7791137695312,-0.20796773625712778,0.17617165194136022,251.096799998777
10,5,16,"(237.5, 437.5, 21.459341898515387)",0.054966969146655525,0.0,-0.65940207085498,0.1401994887759927,498.23409999953583
10,6,0,"(437.5, 412.5, 3.7158125367455015)",0.6481809328853272,736.1455078125,-0.23874200887304212,2.2700989790459367,247.74869999964722
10,6,1,"(412.5, 412.5, 4.71743372998353)",0.3903226143571655,0.0,-0.42283098216227505,1.6457243661331682,567.7336000007926
10,6,2,"(387.5, 412.5, 5.968521653217249)",0.05640879273414986,0.0,-0.6389186532226049,1.374827628757251,599.1088999981002
10,6,3,"(387.5, 412.5, 5.968521653217249)",0.43270168098016715,740.62353515625,-0.2141221712184647,1.4189461760940352,250.73300000076415
10,6,4,"(387.5, 387.5, 5.365977503075057)",0.365651833581678,0.0,-0.42402873087990633,1.308763733156243,593.4837999993761
10,6,5,"(387.5, 362.5, 4.6920389042223976)",0.062479828794801295,0.0,-0.6433912249583782,0.9958873376320907,599.4441000002553
10,6,6,"(387.5, 362.5, 4.6920389042223976)",0.46245684062312803,739.6748046875,-0.21941922887935528,1.4549537179128182,248.44949999896926
10,6,7,"(387.5, 337.5, 4.012520353342856)",0.5782322282579299,0.0,-0.444588170351342,1.6236904201079323,570.5563000010443
10,6,8,"(387.5, 312.5, 3.371997408476144)",0.05434220532573892,0.0,-0.66139272017223,1.4132908236182744,753.6963000020478
10,6,9,"(387.5, 312.5, 3.371997408476144)",0.36707703770603506,738.2518920898438,-0.20750502167796664,1.8883010416287598,247.31450000035693
10,6,10,"(387.5, 287.5, 2.795360823982221)",0.39760668111073383,0.0,-0.42397882250537244,2.0183040888479824,604.4924999987416
10,6,11,"(387.5, 262.5, 2.2927863351327353)",0.046246702472396845,0.0,-0.6444611297852958,1.9573453824605542,730.7018999999855
10,6,12,"(387.5, 262.5, 2.2927863351327353)",0.31294799831926645,737.23583984375,-0.20891787367081732,2.3074112855368853,246.77110000266111
10,6,13,"(387.5, 237.5, 1.86489266876442)",0.34961548995389746,0.0,-0.42215354281757744,2.3288311309714946,576.0657999999239
10,6,14,"(387.5, 212.5, 1.5068207512166414)",0.030427073438988362,0.0,-0.627759328305413,2.2217178211622364,639.8222999996506
10,6,15,"(387.5, 212.5, 1.5068207512166414)",0.20474320993809658,736.9708251953125,-0.20560805742982327,2.4181791582899836,251.6037999994296
10,6,16,"(362.5, 212.5, 1.6949517469263145)",0.27886980268419614,0.0,-0.4139548461173576,2.3945795343535465,565.6425000015588
10,6,17,"(337.5, 212.5, 1.8733097780882446)",0.0350989475846306,0.0,-0.6163516275785855,2.2975677169147724,598.063599998568
10,6,18,"(337.5, 212.5, 1.8733097780882446)",0.22816118210272374,737.1697387695312,-0.20493941036293814,2.3811350636096806,250.42480000047362
10,6,19,"(312.5, 212.5, 2.0303276744152)",0.2873351631882428,0.0,-0.4119816538509104,2.339441990316324,565.9792000005837
10,6,20,"(287.5, 212.5, 2.154010388857775)",0.0376812616984174,0.0,-0.6160514692892809,2.2568157030573914,613.1375000004482
10,6,21,"(287.5, 212.5, 2.154010388857775)",0.25256043917970433,737.2296142578125,-0.20458471410146703,2.358845568730297,246.37429999711458
10,6,22,"(262.5, 212.5, 2.2336800277132602)",0.30211519959641864,0.0,-0.41066750584240735,2.328122764408608,563.9529000000039
10,6,23,"(237.5, 212.5, 2.261871450534782)",0.048236668109872746,0.0,-0.6187688386924871,2.2563650137495412,647.1815000004426
10,6,24,"(237.5, 212.5, 2.261871450534782)",0.28380704107359944,737.1180419921875,-0.2070900899217528,2.3858934166142234,246.59459999747924
10,6,25,"(212.5, 212.5, 2.2358312589572185)",0.3167287022087271,0.0,-0.413223254339922,2.346741452131857,561.5227999987837
10,6,26,"(187.5, 212.5, 2.1581048160551872)",0.04251225789388448,0.0,-0.6183858578872068,2.248778118600432,634.8780999978771
10,6,27,"(187.5, 212.5, 2.1581048160551872)",0.26507594185512207,737.1653442382812,-0.20723802077068973,2.371088300317896,248.8297000018065
10,6,28,"(187.5, 237.5, 2.7574493337721258)",0.33675572900073625,0.0,-0.4189428450277937,2.334064536821766,568.6871999969298
10,6,29,"(187.5, 262.5, 3.519235619237839)",0.051876544952405124,0.0,-0.6306201205991327,2.0974092721719932,596.6535999978078
10,6,30,"(187.5, 262.5, 3.519235619237839)",0.37610805571729916,737.7294921875,-0.21332499815571598,2.2563998956613855,247.09870000151568
10,6,31,"(187.5, 287.5, 4.484402965683246)",0.47224613294057904,0.0,-0.4191388776209094,2.0103813099333316,564.023900002212
10,6,32,"(187.5, 312.5, 5.701335627950545)",0.047795131802575594,0.0,-0.6244874543050017,1.6043440014838581,608.1650000014633
10,6,33,"(187.5, 312.5, 5.701335627950545)",0.4824990301662474,740.1568603515625,-0.20915964180884294,1.7870407625476101,247.39750000298955
10,6,34,"(162.5, 312.5, 5.206150757863988)",0.5869774341324467,0.0,-0.42970269771749114,1.826806734145816,566.64809999711
10,6,35,"(162.5, 337.5, 6.503826249283008)",0.07980679968995408,0.0,-0.6478656864885636,1.5270621610893367,595.2457999992475
10,6,36,"(162.5, 337.5, 6.503826249283008)",0.6463087217823886,740.0094604492188,-0.21794472372192214,1.7678737891061378,245.95290000070236
10,6,37,"(162.5, 362.5, 8.044975170611863)",0.7168935758588539,0.0,-0.4292666250105699,1.3537788906957733,565.8309999998892
10,6,38,"(162.5, 387.5, 9.797797492156253)",0.06948774059612729,0.0,-0.6310865625146501,0.8099543452695939,610.2939000011247
10,6,39,"(162.5, 387.5, 9.797797492156253)",0.6549395264242656,749.4329833984375,-0.21384170226110866,0.9662229361985958,246.19370000073104
10,6,40,"(162.5, 412.5, 11.634380720059667)",0.8881024430592876,0.0,-0.4507525186040782,0.6435890113638327,567.186699998274
